,Date,Open,High,Low,Close,Volume,Market Cap
46,2018-02-16,10.914899826,11.2016000748,10.4294996262,11.2016000748,71131800.0,1109115222.4
47,2018-02-17,11.076499939,11.8706998825,10.9527997971,11.6892995834,76093504.0,1157404350.2
48,2018-02-18,11.6926002502,11.7003002167,10.680100441,10.7024002075,62044700.0,1059687433.6
49,2018-02-19,10.6667995453,11.194899559,10.6514997482,11.0756998062,54898800.0,1096649359.8
50,2018-02-20,11.0913000107,11.192700386,9.7933998108,9.9045095444,66512400.0,980685153.14
51,2018-02-21,9.8776702881,10.1941995621,9.1472501755,9.3807897568,55087600.0,928829541.06
52,2018-02-22,9.4047403336,9.8087501526,8.71296978,8.9040298462,47216100.0,881623626.42
53,2018-02-23,8.8733997345,9.7330303192,8.6605701447,9.6921100616,53626800.0,959654579.54
54,2018-02-24,9.6875200272,9.8353700638,8.777970314,9.1419095993,48709200.0,905177076.74
55,2018-02-25,9.1532402039,9.4944095612,8.9425802231,9.3465995789,43814500.0,925444252.4
56,2018-02-26,9.3692598343,10.0649995804,9.1301498413,9.9023199081,53540300.0,980468312.48
57,2018-02-27,9.9655303955,11.0961999893,9.8185901642,10.6598997116,97184400.0,1055479338.6
58,2018-02-28,10.694899559,11.182800293,10.3926000595,10.4381999969,69036400.0,1033527934.8
59,2018-03-01,10.4482002258,10.6714000702,10.3296003342,10.5096998215,72474200.0,1040607435.8
60,2018-03-02,10.4568996429,10.5403995514,10.1420001984,10.2248001099,46449100.0,1012398347.2
61,2018-03-03,10.2856998444,10.4455003738,10.1251001358,10.2179002762,40001900.0,1011715150.6
62,2018-03-04,10.2072000504,10.3898000717,9.9011602402,10.3480997086,37886900.0,1024606773.4
63,2018-03-05,10.4038000107,10.435500145,10.1009998322,10.1105003357,38605100.0,1001081047.0
64,2018-03-06,10.154800415,10.154800415,9.1512804031,9.3843803406,38182600.0,929185001.32
65,2018-03-07,9.3952903748,10.1267995834,8.2369098663,9.0348796844,79740800.0,894579608.32
66,2018-03-08,9.0356798172,9.1374902725,8.1183900833,8.3104400635,48535100.0,822849906.16
67,2018-03-09,8.2613697052,8.3324203491,7.1742300987,8.3130702972,46893300.0,823110312.98
68,2018-03-10,8.2671203613,8.3545103073,7.6335401535,7.6716599464,41645000.0,759601743.24
69,2018-03-11,7.6487498283,8.4194498062,7.3807601929,8.2723798752,45451700.0,819081433.32
70,2018-03-12,8.2991104126,8.5476198196,7.7436900139,8.039270401,51188100.0,796000279.78
71,2018-03-13,7.9989600182,11.0016002655,7.9024400711,10.1152000427,216111008.0,1001546412.8
72,2018-03-14,10.1300001144,10.6718997955,8.5507698059,8.9592103958,124112000.0,887087218.94
73,2018-03-15,8.944560051,9.4013204575,8.4195299149,9.0990800858,104531000.0,900936307.12
74,2018-03-16,9.1325101852,9.3925800323,8.6396102905,9.1113195419,97626000.0,902148238.48
75,2018-03-17,9.1989603043,9.5024404526,8.6649799347,8.987739563,94679904.0,889912088.36
76,2018-03-18,8.9574203491,8.9629497528,7.8584799767,8.9518499374,94840304.0,886358475.9
77,2018-03-19,9.0900001526,9.2613697052,8.4960603714,8.9927396774,97938896.0,890407158.36
78,2018-03-20,8.9871797562,9.241350174,8.6552696228,9.1609296799,96919504.0,907060323.02
79,2018-03-21,9.1665401459,10.293299675,9.0808296204,9.982000351,131761000.0,988357748.0
80,2018-03-22,10.0284996033,10.9059000015,9.572520256,10.0663003922,112305000.0,996704628.2
81,2018-03-23,10.0497999191,11.9767999649,9.5354499817,11.7376003265,157246000.0,1162186726.4
82,2018-03-24,11.7061004639,14.8387002945,11.6027002335,13.089099884,255358000.0,1296004147.4
83,2018-03-25,13.1351995468,14.2326002121,12.5685997009,12.7831001282,189518000.0,1265705863.4
84,2018-03-26,12.9134998322,12.9134998322,10.9570999146,12.0614004135,132353000.0,1194247459.6
85,2018-03-27,12.1189002991,12.2336997986,10.8770999908,11.5082998276,102579000.0,1139482816.2
86,2018-03-28,11.519200325,12.2460002899,11.3898000717,11.6403999329,92931200.0,1152562565.6
87,2018-03-29,11.696100235,11.7291002274,10.1726999283,10.196100235,81352096.0,1009556645.4
88,2018-03-30,10.1691999435,10.7481002808,9.7442903519,10.350399971,75551600.0,1024834505.6
89,2018-03-31,10.3929004669,11.3900003433,10.2868003845,11.0558996201,89256304.0,1094688882.6
90,2018-04-01,11.1519002914,11.2971000671,10.3782997131,11.0662002563,87918096.0,1286574163.4
91,2018-04-02,11.0650997162,12.6487998962,11.0151996613,12.6206998825,116071000.0,1467302826.98
92,2018-04-03,12.6445999146,13.9532003403,12.3336000443,13.3606996536,141287008.0,1553336414.03
93,2018-04-04,13.292599678,13.4407997131,12.0018997192,12.1904001236,119600000.0,1417275458.74
94,2018-04-05,12.1984996796,12.6234998703,12.1359996796,12.4535999298,103864000.0,1447875512.94
95,2018-04-06,12.4926996231,12.6430997849,12.0389003754,12.2583999634,81989696.0,1425181247.82
96,2018-04-07,12.2667999268,12.6305999756,12.2667999268,12.4556999207,87924896.0,1448119662.31
97,2018-04-08,12.5124998093,12.5124998093,12.1159000397,12.117600441,79045000.0,1408811613.96
98,2018-04-09,12.1208000183,12.5544996262,11.6104001999,11.8683004379,80643696.0,1379827596.05
99,2018-04-10,11.905500412,12.4014997482,11.8491001129,12.0361995697,87608200.0,1399347919.38
100,2018-04-11,12.0416002274,12.2308998108,11.7789001465,12.2308998108,92759696.0,1421984053.7
101,2018-04-12,12.4233999252,12.9525003433,11.9088001251,12.9525003433,133239000.0,1505878427.23
102,2018-04-13,13.1525001526,13.7621002197,12.7533998489,13.5368003845,148215008.0,1573810082.51
103,2018-04-14,13.45470047,13.8401002884,12.9899997711,13.2444000244,94980800.0,1539815189.47
104,2018-04-15,13.2978000641,13.5801000595,12.9224996567,13.0587997437,115373000.0,1489242399.28
105,2018-04-16,13.0473003387,13.0557003021,12.0845003128,12.2100000381,75965504.0,1392444152.24
106,2018-04-17,12.2264003754,12.4589004517,11.6738996506,11.7693996429,77537400.0,1342197559.81
107,2018-04-18,11.7938995361,12.3947000504,11.5253000259,12.2756996155,90015104.0,1399936665.0
108,2018-04-19,12.2629003525,12.4338998795,12.0403995514,12.3526000977,78661696.0,1408706440.21
109,2018-04-20,12.3529996872,12.718000412,11.9293003082,12.5752000809,86036096.0,1434092031.38
110,2018-04-21,12.5693998337,13.6731996536,12.4372997284,13.3783998489,141582000.0,1525689995.6
111,2018-04-22,13.3542995453,13.3542995453,12.8620004654,12.8759002686,84873000.0,1468384247.32
112,2018-04-23,12.877699852,13.8252000809,12.8454999924,13.6253004074,132041000.0,1553846790.13
113,2018-04-24,13.6482000351,15.6246004105,13.6482000351,15.265999794,165599008.0,1740954334.81
114,2018-04-25,15.2119998932,15.9259004593,13.0464000702,13.2909002304,144820992.0,1515711382.72
115,2018-04-26,13.3472003937,14.7088003159,13.2470998764,14.6535997391,127788000.0,1671115448.75
116,2018-04-27,14.646900177,14.7716999054,14.1837997437,14.3290996552,101995000.0,1634109050.11
117,2018-04-28,14.2831001282,15.3285999298,14.2255001068,15.2000999451,122360000.0,1733439013.79
118,2018-04-29,15.1641998291,15.3975000381,14.5557003021,15.0562000275,105495000.0,1717028472.15
119,2018-04-30,15.0627002716,15.1567001343,14.1092996597,14.3121004105,83765800.0,1632170348.18
120,2018-05-01,14.3145999908,14.3145999908,13.6148004532,14.1642999649,75433904.0,1615315045.5
121,2018-05-02,14.1702003479,14.4091997147,13.9404001236,14.4091997147,80730304.0,1643243757.45
122,2018-05-03,14.4415998459,14.7786998749,14.211400032,14.6526002884,104726000.0,1671001407.46
123,2018-05-04,14.6280002594,14.6845998764,14.2445001602,14.3295001984,79940496.0,1634154666.62
124,2018-05-05,14.3192996979,14.5031995773,14.2118997574,14.3687000275,71502096.0,1638625085.2
125,2018-05-06,14.3622999191,14.799200058,13.6763000488,13.9426002502,74731600.0,1590032091.48
126,2018-05-07,13.9390001297,13.970000267,12.9945001602,13.7025003433,59800200.0,1562650777.73
127,2018-05-08,13.7046003342,13.9228000641,13.1482000351,13.5290002823,57865500.0,1542864613.89
128,2018-05-09,13.5244998932,14.8128995895,13.0798997879,14.660200119,99046304.0,1671868121.26
129,2018-05-10,14.6750001907,15.0455999374,13.818400383,13.818400383,68250000.0,1575868163.25
130,2018-05-11,13.8804998398,14.0940999985,12.5895004272,12.9939002991,57027500.0,1481841119.55
131,2018-05-12,12.972700119,13.1471996307,12.2538995743,12.9439001083,44001000.0,1476139055.05
132,2018-05-13,13.0080003738,13.5539999008,12.7430000305,13.1187000275,70816496.0,1496073472.56
133,2018-05-14,13.1583003998,13.1653003693,12.3563995361,12.8706998825,49317700.0,1467791232.61
134,2018-05-15,12.8538999557,13.2722997665,12.5143995285,12.5677995682,45696200.0,1433248125.84
135,2018-05-16,12.5580997467,12.5673999786,11.9511003494,12.2604999542,35233200.0,1398203237.39
136,2018-05-17,12.3156003952,12.9709997177,12.2735996246,12.4650001526,54251500.0,1421524681.21
137,2018-05-18,12.3613996506,16.220500946,12.0530996323,15.1353998184,243260992.0,1726060542.32
138,2018-05-19,15.1345996857,15.6210002899,13.9932003021,14.2456998825,138320992.0,1624598006.51
139,2018-05-20,14.3501996994,14.3689002991,13.6852998734,14.1177997589,95390200.0,1610012125.51
140,2018-05-21,14.1253995895,14.787899971,13.8166999817,14.7222995758,97367296.0,1678950085.38
141,2018-05-22,14.5708999634,14.835100174,13.7491998672,13.9254999161,86545104.0,1588081985.42
142,2018-05-23,13.8528995514,13.9252004623,12.3343000412,12.6261997223,68215200.0,1439908137.18
143,2018-05-24,12.6099996567,13.1908998489,12.201499939,13.0003004074,54410900.0,1482570983.81
144,2018-05-25,13.0326004028,13.3705997467,12.6352996826,13.0080003738,49173800.0,1483449101.74
145,2018-05-26,12.9630002975,13.1963996887,12.6958999634,12.7590999603,43258400.0,1455064224.64
146,2018-05-27,12.7856998444,12.7923002243,12.3290996552,12.605799675,36691600.0,1437581694.86
147,2018-05-28,12.5995998383,12.7527999878,11.7031002045,11.8943004608,33398400.0,1356441316.95
148,2018-05-29,11.955499649,12.6752004623,11.7671003342,12.5717000961,48807700.0,1433692886.87
149,2018-05-30,12.6084003448,12.7968997955,12.273900032,12.5708999634,43146300.0,1433601653.84
150,2018-05-31,12.5618000031,14.2194004059,12.4138002396,14.190199852,93931696.0,1618268714.91
151,2018-06-01,14.2517004013,14.4113998413,13.7892999649,14.2407999039,80342200.0,1624039204.19
152,2018-06-02,14.3191995621,14.8459997177,14.0087003708,14.6796998978,87983000.0,1674091926.42
153,2018-06-03,14.6819000244,14.950799942,14.3283004761,14.5659999847,82182304.0,1661125431.73
154,2018-06-04,14.6756000519,14.6756000519,13.6654996872,14.2610998154,58219100.0,1626354242.38
155,2018-06-05,14.2538995743,15.6747999191,14.2102003098,15.5993003845,101474000.0,1778964296.81
156,2018-06-06,15.5989999771,17.3607006073,15.3499002457,17.2474994659,157806000.0,1966927151.16
157,2018-06-07,17.266500473,17.4381008148,16.1753997803,16.2630996704,131031000.0,1854664905.18
158,2018-06-08,16.3495006561,16.6250991821,15.8306999207,16.2737998962,94394600.0,1855885146.98
159,2018-06-09,16.3118991852,16.8903007507,15.9631996155,15.9631996155,85299904.0,1820463922.28
160,2018-06-10,15.9286003113,15.9286003113,13.592300415,14.1842002869,79288200.0,1617584467.17
161,2018-06-11,14.1354999542,15.3835000992,13.785900116,15.3835000992,83039696.0,1754354186.4
162,2018-06-12,15.5247001648,16.158700943,14.9921998978,15.2262001038,116016000.0,1736415491.47
163,2018-06-13,15.2968997955,15.7184000015,14.0262002945,14.589099884,97415904.0,1663759785.54
164,2018-06-14,14.6402997971,15.0258998871,14.1400003433,14.8952999115,80329504.0,1698679228.57
165,2018-06-15,14.8819999695,15.646900177,14.6911001205,15.0481004715,79159296.0,1716104737.7
166,2018-06-16,14.9363002777,15.9813995361,14.9363002777,15.8092002869,81354704.0,1802901563.6
167,2018-06-17,15.7790002823,17.2325992584,15.7641000748,16.5788002014,107346000.0,1890667740.47
168,2018-06-18,16.6217002869,17.1863002777,16.221200943,16.879699707,106776000.0,1924982764.66
169,2018-06-19,16.7800998688,16.9368000031,16.2080001831,16.6996002197,80738096.0,1904443928.31
170,2018-06-20,16.760799408,16.863199234,15.7411003113,16.0618991852,65190300.0,1831719797.61
171,2018-06-21,16.0722007751,17.2682991028,15.9165000916,17.0533008575,122980000.0,1944780332.62
172,2018-06-22,17.0713996887,17.2437000275,15.2608003616,15.5938997269,113751000.0,1778348473.84
173,2018-06-23,15.6016998291,16.0592002869,15.3647003174,15.551199913,70431104.0,1773478910.75
174,2018-06-24,15.5708999634,15.5945997238,13.5444002151,14.4476003647,96256304.0,1647622942.99
175,2018-06-25,14.4569997787,15.0658998489,13.8339004517,14.9209003448,60358000.0,1701598685.59
176,2018-06-26,14.9329004288,14.9851999283,13.8677997589,14.1199998856,37503400.0,1610263016.35
177,2018-06-27,14.067199707,14.3056001663,13.8941001892,14.0501003265,44136600.0,1602291530.17
178,2018-06-28,14.0309000015,14.7497997284,13.8607997894,14.1246004105,67290496.0,1610787606.28
179,2018-06-29,14.1743001938,14.646900177,13.7797002792,14.508600235,52784600.0,1654579461.68
180,2018-06-30,14.5490999222,15.1823997498,14.2915000916,14.6572999954,59676900.0,1671537401.52
181,2018-07-01,14.676199913,14.6869001389,14.144200325,14.4041004181,38434400.0,1642662146.87
182,2018-07-02,14.3977003098,14.8229999542,14.0570001602,14.570599556,55614000.0,1661650021.67
183,2018-07-03,14.5634002686,14.7847003937,14.0759000778,14.171500206,60657300.0,1616136142.79
184,2018-07-04,14.2262001038,14.3288002014,13.9079999924,14.0054998398,37043700.0,1597205288.63
185,2018-07-05,14.0396003723,14.1391000748,13.6520004272,13.8505001068,41185300.0,1579528888.66
186,2018-07-06,13.976099968,13.9863996506,13.276599884,13.5296001434,33466000.0,1542933038.67
187,2018-07-07,13.5409002304,14.404800415,13.4259004593,14.404800415,79974896.0,1642741975.77
188,2018-07-08,14.3978996277,14.4223003387,13.9344997406,13.991900444,60275400.0,1595654327.08
189,2018-07-09,14.0383996964,14.0882997513,13.6340999603,13.6645002365,36874000.0,1558317208.7
190,2018-07-10,13.61439991,13.6606998444,12.6718997955,12.761300087,36507100.0,1455315115.47
191,2018-07-11,12.8248996735,12.8865995407,12.2516002655,12.7048997879,38867700.0,1448883186.71
192,2018-07-12,12.6919002533,12.7735004425,11.901599884,12.070599556,26008100.0,1376546796.4
193,2018-07-13,12.0935001373,12.4331998825,12.0433998108,12.180100441,29709900.0,1389034317.66
194,2018-07-14,12.1929998398,12.2735004425,11.9690999985,12.0965003967,21534200.0,1379500465.81
195,2018-07-15,12.0882997513,12.3966999054,12.0185003281,12.2890996933,26346900.0,1401464818.28
196,2018-07-16,12.3099002838,13.3857002258,12.2028999329,13.2372999191,47198600.0,1509598769.57
197,2018-07-17,13.3578996658,13.8934001923,12.869799614,13.7128000259,74443200.0,1563825403.01
198,2018-07-18,13.7398996353,13.8571996689,12.7238998413,12.8648004532,75446304.0,1228749507.3
199,2018-07-19,12.8250999451,13.351099968,12.7695999146,12.9180002213,49364800.0,1233830773.53
200,2018-07-20,12.9184999466,12.9709997177,11.88560009,12.0708999634,40466000.0,1152922115.2
201,2018-07-21,12.0747003555,12.4555997849,11.9020996094,12.1852998734,28726700.0,1163848747.85
202,2018-07-22,12.1887998581,12.2740001678,11.9626998901,12.1198997498,20692400.0,1157602228.83
203,2018-07-23,12.1367998123,12.3381004333,11.912899971,12.019900322,28137700.0,1148050976.52
204,2018-07-24,12.0221996307,12.2461996078,11.6484003067,12.1450996399,46762700.0,1160009144.42
205,2018-07-25,12.0869998932,13.4666996002,12.0792999268,12.9393997192,72083200.0,1235874741.52
206,2018-07-26,12.921500206,13.5521001816,12.9114999771,13.3972997665,61881400.0,1279609925.85
207,2018-07-27,13.3924999237,14.0334997177,13.0580997467,13.9226999283,66040700.0,1329792205.5
208,2018-07-28,14.0256004333,14.8694000244,13.7222995758,14.6016998291,75159904.0,1394645208.69
209,2018-07-29,14.5980997086,14.6983995438,13.6599998474,14.0212001801,56547100.0,1339200189.02
210,2018-07-30,13.9477,13.9477,13.0665,13.2169,35991600.0,1262379466.69
211,2018-07-31,13.2111,14.0643,13.0368,13.7754,66537000.0,1315723210.84
212,2018-08-01,13.7696,14.062,13.2341,13.5739,53833700.0,1296477437.44
213,2018-08-02,13.6308,14.184,13.4064,14.1769,50481200.0,1354071488.87
214,2018-08-03,14.088,14.2059,13.6405,14.1346,70449300.0,1350031309.14
215,2018-08-04,14.1127,14.4551,13.5691,13.8424,60865200.0,1322122549.89
216,2018-08-05,13.8587,13.8978,13.2875,13.6232,43000300.0,1301186204.83
217,2018-08-06,13.6876,13.9757,13.4964,13.6991,46799600.0,1308435605.33
218,2018-08-07,13.6585,13.9088,13.1286,13.1461,45119500.0,1255617180.05
219,2018-08-08,13.1289,13.1392,11.9807,12.1437,44898500.0,1159875426.88
220,2018-08-09,12.1616,12.8719,12.1001,12.858,41389000.0,1228100022.14
221,2018-08-10,12.7681,12.8211,11.8073,12.1308,37026400.0,1158643315.34
222,2018-08-11,12.1106,12.1588,11.3686,11.7366,29253100.0,1120992278.73
223,2018-08-12,11.6876,11.8647,11.5047,11.7418,23290300.0,1121488943.85
224,2018-08-13,11.7712,11.9467,10.1841,10.2282,34827100.0,976921188.869
225,2018-08-14,10.3045,10.3045,8.66266,9.42011,39515200.0,899738474.069
226,2018-08-15,9.40796,10.5918,9.40321,9.46301,42994900.0,903835961.31
227,2018-08-16,9.53052,9.98495,9.39382,9.80233,24709700.0,936245270.652
228,2018-08-17,9.7823,10.8678,9.72495,10.8678,37502400.0,1038010998.65
229,2018-08-18,10.7849,10.9651,9.54027,9.90758,27803700.0,946297963.709
230,2018-08-19,9.92142,10.3006,9.75401,10.1562,21218500.0,970044287.205
231,2018-08-20,10.1417,10.2038,9.64362,9.70093,17617700.0,926560300.809
232,2018-08-21,9.68034,9.84815,9.42483,9.71463,13228100.0,927868822.375
233,2018-08-22,9.73594,10.1964,9.25728,9.53973,23929500.0,911163682.083
234,2018-08-23,9.49895,9.71504,9.40262,9.71504,17327500.0,927907982.51
235,2018-08-24,9.76352,10.2347,9.56229,10.2347,22814900.0,977542020.269
236,2018-08-25,10.1933,10.2488,9.98287,10.1358,19561400.0,968095831.733
237,2018-08-26,10.1142,10.2742,9.80865,10.1856,22551200.0,972852355.384
238,2018-08-27,10.219,11.3356,10.1278,11.2128,44953500.0,1070962819.12
239,2018-08-28,11.1607,11.4996,10.8415,11.4861,43860800.0,1097066391.69
240,2018-08-29,11.471,11.471,10.9075,11.1735,33530600.0,1067209176.96
241,2018-08-30,11.1692,11.1867,10.3848,10.7626,23247800.0,1027963081.22
242,2018-08-31,10.7602,11.0225,10.5958,11.0138,22638200.0,1051955827.02
243,2018-09-01,11.0266,11.5423,11.0266,11.3794,29776300.0,1086875205.47
244,2018-09-02,11.4334,11.4638,11.1361,11.2994,21757400.0,1079234203.62
245,2018-09-03,11.3459,11.4092,11.1103,11.2611,18644300.0,1075576073.99
246,2018-09-04,11.3104,11.4232,11.2624,11.3592,18878700.0,1084945852.51
247,2018-09-05,11.4098,11.5365,10.0866,10.0866,29308300.0,963396615.596
248,2018-09-06,10.0535,10.3016,9.62191,10.2842,23466000.0,982269890.163
249,2018-09-07,10.2648,10.2697,9.86944,10.0373,16640400.0,958687848.207
250,2018-09-08,10.0328,10.1943,9.4137,9.52008,15053100.0,909286861.004
251,2018-09-09,9.54872,9.72737,9.27243,9.51263,13947300.0,908575292.707
252,2018-09-10,9.57601,9.70806,9.37306,9.52487,12427900.0,909744365.99
253,2018-09-11,9.52199,9.60542,9.22733,9.37396,18572100.0,895330571.128
254,2018-09-12,9.38555,9.48019,9.03731,9.21443,21323500.0,880093458.316
255,2018-09-13,9.22455,9.69404,9.21765,9.60406,24817100.0,917308002.695
256,2018-09-14,9.63682,10.086,9.54633,9.93005,26124800.0,948444130.103
257,2018-09-15,9.90464,10.196,9.90464,10.1103,27281100.0,965660262.394
258,2018-09-16,10.1164,10.1274,9.77638,9.93602,20623100.0,949014339.866
259,2018-09-17,9.94973,10.0118,9.31664,9.40526,22370800.0,898320113.101
260,2018-09-18,9.39057,9.63503,9.27657,9.54406,23016100.0,911577251.308
261,2018-09-19,9.55671,9.77605,9.31497,9.61909,22684800.0,918743555.917
262,2018-09-20,9.6337,10.0976,9.60249,10.0745,27983700.0,962240914.067
263,2018-09-21,10.0604,10.4354,9.96279,10.4108,35228200.0,1170624718.05
264,2018-09-22,10.4196,10.5281,9.96642,10.245,21731800.0,1151981618.74
265,2018-09-23,10.2729,10.3656,10.1575,10.2806,22673000.0,1155984600.26
266,2018-09-24,10.2914,10.3174,9.93912,10.0359,19223700.0,1128469724.51
267,2018-09-25,10.0342,10.0342,9.50621,9.78316,19256100.0,1100050804.61
268,2018-09-26,9.78101,9.9033,9.58877,9.73663,18370400.0,1094818817.82
269,2018-09-27,9.73624,10.0769,9.67226,10.0312,26966900.0,1127941240.99
270,2018-09-28,10.0429,10.2272,9.89132,9.96934,25097900.0,1120985498.39
271,2018-09-29,9.95669,10.0324,9.75708,9.99914,26072400.0,1174332008.76
272,2018-09-30,10.0034,10.0356,9.85336,10.0178,26954000.0,1176523500.76
273,2018-10-01,10.0097,10.05,9.88155,9.94366,25138500.0,1167816254.42
274,2018-10-02,9.93614,10.6069,9.88016,10.3568,41386000.0,1216336779.8
275,2018-10-03,10.3286,10.444,10.0644,10.2712,38371900.0,1206283633.23
276,2018-10-04,10.2866,10.3936,10.2214,10.2556,32534900.0,1204451517.74
277,2018-10-05,10.2513,10.7151,10.2399,10.6362,40756200.0,1249150438.1
278,2018-10-06,10.6451,10.7457,10.2988,10.3721,30941000.0,1218133662.3
279,2018-10-07,10.3992,10.5317,10.2966,10.519,32205000.0,1235386083.22
280,2018-10-08,10.5321,10.6321,10.4589,10.5066,31932700.0,1233929786.29
281,2018-10-09,10.5359,10.5735,10.227,10.3849,27881100.0,1219636936.55
282,2018-10-10,10.359,10.4012,10.2059,10.328,26141100.0,1212954412.73
283,2018-10-11,10.3097,10.3097,9.25362,9.30132,26084400.0,1092377724.46
284,2018-10-12,9.28074,9.66181,9.23651,9.52894,26099400.0,1119110168.63
285,2018-10-13,9.49206,9.62708,9.47779,9.54036,24253100.0,1120451371.13
286,2018-10-14,9.54636,9.6416,9.4658,9.49674,22974000.0,1115328494.34
287,2018-10-15,9.48123,10.4415,9.41809,10.3161,52331400.0,1211556837.45
288,2018-10-16,10.3213,10.3267,9.91639,10.0109,30719200.0,1175713141.98
289,2018-10-17,10.0256,10.0281,9.81882,9.90447,35325400.0,1295497891.44
290,2018-10-18,9.92504,9.95905,9.63745,9.71658,29790800.0,1270922008.14
291,2018-10-19,9.71767,9.79014,9.63144,9.76675,24658400.0,1277484209.78
292,2018-10-20,9.75728,9.78968,9.68127,9.75463,23972200.0,1275898922.08
293,2018-10-21,9.75773,9.86743,9.68441,9.7433,25790200.0,1274416965.84
294,2018-10-22,9.72141,9.84327,9.65099,9.72685,27599800.0,1272265317.11
295,2018-10-23,9.70276,9.86236,9.67603,9.80308,30852200.0,1282236148.9
